GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,x_final,y_final,z_final,lat,lon,alt
2024-05-05 15:14:26.999670784+00:00,G27,23282698.805183407,13228481.149192795,-1232341.2741358606,21710669.080098473,12.0,4717096.715801157,2873902.5004451014,3178514.820813565,30.08453869933302,31.35196264934229,-16.58270764897267
2024-05-05 15:14:26.999670784+00:00,G32,8917049.267383311,18328977.248069797,17347197.11238241,21383409.904766243,12.0,4717096.715801157,2873902.5004451014,3178514.820813565,30.08453869933302,31.35196264934229,-16.58270764897267
2024-05-05 15:14:27.999669760+00:00,G02,14374587.11312802,-6512522.839655127,21808325.697446078,22988200.084448684,45.34059524536133,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G03,23240944.902371917,-12463187.990287699,2378678.4910773276,24062741.8508805,45.31772232055664,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G08,24545947.66083907,4531673.9470233675,9566200.840190241,20898438.34186257,45.19453430175781,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G10,-313818.5974185541,16546055.178504307,20903032.47368609,22943671.209829565,45.23500442504883,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G16,19829816.239127543,3859716.701284686,-17806604.777134355,25879718.7687662,45.3149528503418,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G21,15524236.354767688,283239.02133049234,22039385.939688932,21891821.163266543,45.31612014770508,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G23,-12362013.203942887,19093391.17419926,13573327.580374233,25445907.595552903,42.19722366333008,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G27,23282480.735254575,13228637.579667306,-1235486.9819925057,21711490.810272437,45.201416015625,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G28,5202691.044194542,25548149.716922224,-5087991.530504268,24139360.8701467,45.32954025268555,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G31,10635391.031827338,19298893.325440507,-14751287.248148438,25026011.972599838,45.29870223999024,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G32,8915069.509097595,18328115.29572387,17349129.558553822,21383971.417906754,45.256568908691406,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G03,23240944.902371917,-12463187.990287699,2378678.4910773276,24062741.8508805,12.0,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G08,24545947.66083907,4531673.9470233675,9566200.840190241,20898438.34186257,12.0,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G10,-313818.5974185541,16546055.178504307,20903032.47368609,22943671.209829565,12.0,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G27,23282480.735254575,13228637.579667306,-1235486.9819925057,21711490.810272437,12.262182235717772,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:27.999669760+00:00,G32,8915069.509097595,18328115.29572387,17349129.558553822,21383971.417906754,12.0,4685590.290236319,2906306.900072456,3196489.9825505475,30.269460612000643,31.809872281532794,18504.980398513377
2024-05-05 15:14:28.999668736+00:00,G02,14374947.213107225,-6509888.434253635,21808915.26254505,22988070.876322296,44.56039810180664,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G03,23240785.370472573,-12462834.486613771,2381894.7362524183,24062609.34865061,44.75608444213867,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G08,24546931.8991963,4532431.715039053,9563390.58260029,20898891.336222924,44.64328002929688,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G10,-316079.2319139829,16547359.78483054,20901923.909720354,22944409.895405702,44.63017272949219,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G16,19827931.24857196,3860814.216284247,-17808457.69552695,25880479.646997552,44.65830993652344,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G21,15524590.368230468,285903.679614465,22039196.520862617,21891835.853521038,44.69010925292969,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G23,-12363555.584855312,19094183.50182398,13570784.893572463,25446726.03107803,44.92174530029297,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G27,23282262.330134463,13228793.838546174,-1238632.6640282276,21712336.224754423,44.61170959472656,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G28,5202460.940956857,25548810.111167423,-5084902.632456153,24139234.05464284,44.668907165527344,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G31,10635166.653460104,19300749.213788256,-14748948.525291756,25025821.603846043,44.67619323730469,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G32,8913089.487373035,18327253.348701138,17351061.64387322,21384559.010397676,44.58988952636719,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G03,23240785.370472573,-12462834.486613771,2381894.7362524183,24062609.34865061,12.0,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G08,24546931.8991963,4532431.715039053,9563390.58260029,20898891.336222924,12.0,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G10,-316079.2319139829,16547359.78483054,20901923.909720354,22944409.895405702,12.0,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G27,23282262.330134463,13228793.838546174,-1238632.6640282276,21712336.224754423,12.0,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:28.999668736+00:00,G32,8913089.487373035,18327253.348701138,17351061.64387322,21384559.010397676,12.77583122253418,4685232.788713984,2906029.623769092,3196323.4485255424,30.27020913127196,31.80938186835392,18428.908825425897
2024-05-05 15:14:29.999667712+00:00,G02,14375307.480064409,-6507253.982995005,21809504.382016722,22987940.167477183,42.21879196166992,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G03,23240625.51468699,-12462480.758304866,2385110.930402234,24062464.853758577,42.104774475097656,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G08,24547915.86633242,4533189.269061124,9560580.125330456,20899337.433384717,42.12629318237305,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G10,-318339.67125011794,16548664.460895084,20900814.906079356,22945138.390054673,42.07318115234375,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G16,19826046.118830666,3861911.947965527,-17810310.25045,25881233.926865328,42.184608459472656,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G21,15524944.537126567,288568.28198424657,22039006.653720845,21891847.843354337,42.27165603637695,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G23,-12365097.650920521,19094975.746447578,13568241.915447973,25447520.18462517,42.442752838134766,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G27,23282043.58978529,13228949.92588971,-1241778.3204359412,21713180.7405502,42.06532669067383,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G28,5202230.851032037,25549470.131532505,-5081813.626218208,24139103.640031572,42.24999237060547,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G31,10634942.37494282,19302604.824940536,-14746609.487048676,25025625.539777435,42.25355529785156,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G32,8911109.202029262,18326391.406961285,17352993.368507337,21385140.608738802,42.23031997680664,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G03,23240625.51468699,-12462480.758304866,2385110.930402234,24062464.853758577,15.665271759033203,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G08,24547915.86633242,4533189.269061124,9560580.125330456,20899337.433384717,12.0,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G10,-318339.67125011794,16548664.460895084,20900814.906079356,22945138.390054673,12.977506637573242,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G27,23282043.58978529,13228949.92588971,-1241778.3204359412,21713180.7405502,12.0,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:29.999667712+00:00,G32,8911109.202029262,18326391.406961285,17352993.368507337,21385140.608738802,12.413265228271484,4684879.599356132,2905757.831083673,3196161.7973692003,30.270965994976184,31.80891618507728,18356.054410464596
2024-05-05 15:14:30.999666688+00:00,G02,14375667.914046215,-6504619.4856199,21810093.055923045,22987771.087784536,40.35527801513672,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G03,23240465.335041195,-12462126.805300515,2388327.073624817,24062292.778797403,40.23380279541016,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G08,24548899.56226143,4533946.609163064,9557769.468271354,20899758.646536015,40.22361373901367,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G10,-320599.91554179136,16549969.206740327,20899705.46270593,22945835.406692117,40.1861457824707,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G16,19824160.849854168,3863009.896395862,-17812162.441972826,25881964.223590095,40.2768783569336,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G21,15525298.861485608,291232.828680919,22038816.338249587,21891822.96087755,40.37692260742188,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G27,23281824.514159538,13229105.841765054,-1244923.9515469996,21713986.58230091,40.37933349609375,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G28,5202000.774351734,25550129.778055035,-5078724.511621336,24138946.842872355,40.28521347045898,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G31,10634718.196219662,19304460.15899951,-14744270.133280579,25025399.795069728,40.36614608764648,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G32,8909128.652921429,18325529.4704795,17354924.732587997,21385689.52718466,40.31615447998047,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G03,23240465.335041195,-12462126.805300515,2388327.073624817,24062292.778797403,13.183921813964844,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G08,24548899.56226143,4533946.609163064,9557769.468271354,20899758.646536015,12.0,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G10,-320599.91554179136,16549969.206740327,20899705.46270593,22945835.406692117,12.0,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G27,23281824.514159538,13229105.841765054,-1244923.9515469996,21713986.58230091,12.0,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:30.999666688+00:00,G32,8909128.652921429,18325529.4704795,17354924.732587997,21385689.52718466,14.106891632080078,4715591.083187137,2872997.791341282,3178001.3959455728,30.08847500469549,31.35207430997564,-223.350893881917
2024-05-05 15:14:31.999665664+00:00,G02,14376028.51496881,-6501984.9428225495,21810681.284112934,22987635.283475842,45.069583892822266,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G03,23240304.83159758,-12461772.627620602,2391543.165288166,24062145.587846734,44.89426803588867,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G08,24549882.986789767,4534703.735258578,9554958.611906666,20900200.24808546,44.97135925292969,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G10,-322859.9642911451,16551274.022055045,20898595.57984368,22946560.902084917,44.99234390258789,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G16,19822275.441977516,3864108.061418648,-17814014.269787017,25882714.3066805,44.9871940612793,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G21,15525653.341220642,293897.31906898087,22038625.57449746,21891825.6584699,45.14397811889648,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G23,-12368180.838108126,19096559.98627522,13563155.08602201,25449103.3940746,45.57677459716797,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G27,23281605.103286166,13229261.586184917,-1248069.5565949033,21714820.60397199,44.97913360595703,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G28,5201770.710903727,25550789.050611634,-5075635.289250219,24138814.031037424,45.01161193847656,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G31,10634494.117288884,19306315.21562016,-14741930.464412665,25025192.639206465,45.27996444702149,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G32,8907147.840502921,18324667.5394913,17356855.735663768,21386269.62698834,45.07814025878906,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G03,23240304.83159758,-12461772.627620602,2391543.165288166,24062145.587846734,12.942131042480469,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G08,24549882.986789767,4534703.735258578,9554958.611906666,20900200.24808546,12.0,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G10,-322859.9642911451,16551274.022055045,20898595.57984368,22946560.902084917,12.940868377685549,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G27,23281605.103286166,13229261.586184917,-1248069.5565949033,21714820.60397199,12.0,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:31.999665664+00:00,G32,8907147.840502921,18324667.5394913,17356855.735663768,21386269.62698834,16.48200035095215,4684218.208903702,2905243.4107437897,3195855.6421490223,30.27236985322069,31.807995745717417,18216.131022552727
2024-05-05 15:14:32.999664640+00:00,G02,14376389.282895418,-6499350.354222408,21811269.06667544,22987482.09220645,50.59625625610352,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G03,23240144.0043697,-12461418.225177083,2394759.205741247,24061984.303663958,50.55770111083984,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G08,24550866.139976736,4535460.64745601,9552147.555997683,20900630.456824,50.50048065185547,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G10,-325119.81778941303,16552578.90698339,20897485.25734896,22947270.208038207,50.582149505615234,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G16,19820389.895051267,3865206.443159421,-17815865.73406011,25883450.900752593,50.55849456787109,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G21,15526007.97636658,296561.7534295344,22038434.36244762,21891817.2642676,50.52252960205078,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G23,-12369721.959153436,19097351.981334575,13560611.234912809,25449902.344250344,48.90270614624024,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G27,23281385.357115276,13229417.159218147,-1251215.1359455937,21715641.734294716,50.50739669799805,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G28,5201540.660605827,25551447.94927944,-5072545.958750389,24138664.42991175,50.59574890136719,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G31,10634270.138091737,19308169.994928837,-14739590.480275929,25024976.188920982,50.53739547729492,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G32,8905166.76448233,18323805.613908052,17358786.378009446,21386832.036633786,50.58626174926758,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G03,23240144.0043697,-12461418.225177083,2394759.205741247,24061984.303663958,12.0,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G08,24550866.139976736,4535460.64745601,9552147.555997683,20900630.456824,12.0,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G10,-325119.81778941303,16552578.90698339,20897485.25734896,22947270.208038207,12.0,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G27,23281385.357115276,13229417.159218147,-1251215.1359455937,21715641.734294716,12.0,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:32.999664640+00:00,G32,8905166.76448233,18323805.613908052,17358786.378009446,21386832.036633786,12.911996841430664,4683889.187434529,2904986.8246006104,3195702.0563834147,30.2730599987183,31.80753176381459,18146.16944191046
2024-05-05 15:14:33.999663616+00:00,G02,14376750.217801249,-6496715.720081703,21811856.403556064,22987333.996400636,50.64672470092773,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G03,23239982.853402235,-12461063.59795062,2397975.194708996,24061828.119307317,50.671974182128906,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G08,24551849.02172525,4536217.345743344,9549336.300752651,20901065.16117489,50.56346893310547,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G10,-327379.4758280646,16553883.861381082,20896374.495323412,22947984.91265261,50.586219787597656,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G16,19818504.209254026,3866305.0415526303,-17817716.834637485,25884192.889123246,50.6389274597168,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G21,15526362.766893106,299226.13155342126,22038242.70211829,21891814.26436386,50.6709098815918,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G23,-12371262.765231192,19098143.893120784,13558067.092809333,25450690.20263144,49.01248550415039,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G27,23281165.2756415,13229572.560902,-1254360.689326442,21716469.761816006,50.64068603515625,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G28,5201310.623424882,25552106.473995175,-5069456.520425416,24138521.123952128,50.63343048095703,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G31,10634046.258600382,19310024.49679584,-14737250.181024235,25024763.935412865,50.638282775878906,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G32,8903185.425045729,18322943.693848897,17360716.659434374,21387400.143775325,50.64641571044922,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
2024-05-05 15:14:33.999663616+00:00,G03,23239982.853402235,-12461063.59795062,2397975.194708996,24061828.119307317,12.0,4683552.428417277,2904726.787846388,3195546.9607477775,30.27377665713731,31.807079623415486,18076.049583232263
